car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
3680.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO X-Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,197.0
3681.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,134.0
3682.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,151.0
3683.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,133.0
3684.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,150.0
3685.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,130.0
3686.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,146.0
3687.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180 d,M6,Manual,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,126.0
3688.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 180 d,M6,Manual,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,141.0
3689.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,135.0
3690.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,151.0
3691.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 200,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,133.0
3692.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 200,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,150.0
3693.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 200 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),150.0,127.0
3694.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 200 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),150.0,143.0
3695.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,129.0
3696.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,145.0
3697.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,152.0
3698.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,169.0
3699.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,AMG A 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,183.0
3700.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,AMG A 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,194.0
3701.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,AMG A 45 S 4MATIC+,A8,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),421.0,198.0
3702.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,AMG A 45 S 4MATIC+,A8,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),421.0,207.0
3703.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,22.0
3704.0,MERCEDES-BENZ,A-Class Hatchback Model Year 2021.5,A 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,30.0
3705.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,133.0
3706.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,149.0
3707.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,131.0
3708.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,147.0
3709.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,129.0
3710.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,144.0
3711.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180 d,M6,Manual,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,124.0
3712.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 180 d,M6,Manual,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,139.0
3713.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,133.0
3714.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,150.0
3715.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 200,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,131.0
3716.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 200,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,148.0
3717.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 200 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),150.0,125.0
3718.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 200 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),150.0,141.0
3719.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,127.0
3720.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,142.0
3721.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,149.0
3722.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,167.0
3723.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,AMG A 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,176.0
3724.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,AMG A 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,187.0
3725.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,21.0
3726.0,MERCEDES-BENZ,A-Class Saloon Model Year 2021.5,A 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,30.0
3727.0,MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2021.5,AMG GT 63 S 4MATIC+,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),639.0,291.0
3728.0,MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2021.5,AMG GT 63 S 4MATIC+,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),639.0,302.0
3729.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,137.0
3730.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,154.0
3731.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 180 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,134.0
3732.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 180 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),116.0,150.0
3733.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,137.0
3734.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,154.0
3735.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 200 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),150.0,130.0
3736.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 200 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),150.0,148.0
3737.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,132.0
3738.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,150.0
3739.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,155.0
3740.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,174.0
3741.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,25.0
3742.0,MERCEDES-BENZ,B-Class MPV Model Year 2021.5,B 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,32.0
3743.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 300 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,149.0
3744.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 300 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,171.0
3745.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,227.0
3746.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,234.0
3747.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,253.0
3748.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,259.0
3749.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,137.0
3750.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,157.0
3751.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,161.0
3752.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,185.0
3753.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,165.0
3754.0,MERCEDES-BENZ,C-Class Cabriolet Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,186.0
3755.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,219.0
3756.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,228.0
3757.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,244.0
3758.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,251.0
3759.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,130.0
3760.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,149.0
3761.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 300 d 4MATIC,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,147.0
3762.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 300 d 4MATIC,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,167.0
3763.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,148.0
3764.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,177.0
3765.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,156.0
3766.0,MERCEDES-BENZ,C-Class Coupe Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,177.0
3767.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,225.0
3768.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,233.0
3769.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,249.0
3770.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,255.0
3771.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,134.0
3772.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,155.0
3773.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,146.0
3774.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,169.0
3775.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 d 4MATIC,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,151.0
3776.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 d 4MATIC,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,174.0
3777.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,160.0
3778.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,185.0
3779.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,164.0
3780.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,186.0
3781.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 de,A9,Automatic,1950.0,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),0.0,32.0
3782.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 de,A9,Automatic,1950.0,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),0.0,42.0
3783.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 e,A9,Automatic,1991.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,36.0
3784.0,MERCEDES-BENZ,C-Class Estate Model Year 2021.5,C 300 e,A9,Automatic,1991.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,46.0
3785.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,220.0
3786.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,AMG C 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,228.0
3787.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,242.0
3788.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,AMG C 63 S,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,249.0
3789.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 180,A9,Automatic,1497.0,Petrol,Internal Combustion Engine (ICE),156.0,155.0
3790.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 180,A9,Automatic,1497.0,Petrol,Internal Combustion Engine (ICE),156.0,177.0
3791.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,128.0
3792.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,150.0
3793.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,141.0
3794.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,164.0
3795.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,149.0
3796.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 200,A9,Automatic,1497.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184.0,174.0
3797.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,159.0
3798.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258.0,174.0
3799.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300 de,A9,Automatic,1950.0,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),0.0,30.0
3800.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300 de,A9,Automatic,1950.0,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),0.0,40.0
3801.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300 e,A9,Automatic,1991.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,34.0
3802.0,MERCEDES-BENZ,C-Class Saloon Model Year 2021.5,C 300 e,A9,Automatic,1991.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,44.0
3803.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,AMG CLA 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,177.0
3804.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,AMG CLA 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,188.0
3805.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,AMG CLA 45 S 4MATIC+,A8,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),421.0,194.0
3806.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,AMG CLA 45 S 4MATIC+,A8,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),421.0,203.0
3807.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,134.0
3808.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,150.0
3809.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,134.0
3810.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,150.0
3811.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,128.0
3812.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,143.0
3813.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,150.0
3814.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,166.0
3815.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,22.0
3816.0,MERCEDES-BENZ,CLA Coupe Model Year 2021.5,CLA 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,29.0
3817.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,AMG CLA 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,182.0
3818.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,AMG CLA 35 4MATIC,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),306.0,193.0
3819.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,AMG CLA 45 S 4MATIC+,A8,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),421.0,198.0
3820.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,AMG CLA 45 S 4MATIC+,A8,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),421.0,207.0
3821.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,137.0
3822.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 180,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),136.0,153.0
3823.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,137.0
3824.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 200,A7,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),163.0,154.0
3825.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,131.0
3826.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 220 d,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,147.0
3827.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,153.0
3828.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 250,A7,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),224.0,171.0
3829.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,25.0
3830.0,MERCEDES-BENZ,CLA Shooting Brake Model Year 2021.5,CLA 250 e,A8,Automatic,1332.0,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),0.0,31.0
3831.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 400 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),340.0,178.0
3832.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 400 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),340.0,197.0
3833.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 300 d,A9,Automatic,1950.0,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),245.0,161.0
3834.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 300 d,A9,Automatic,1950.0,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),245.0,183.0
3835.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 350,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),299.0,172.0
3836.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 350,A9,Automatic,1991.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),299.0,195.0
3837.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 450 4MATIC,A9,Automatic,2999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),367.0,183.0
3838.0,MERCEDES-BENZ,CLS Coupé Model Year 2021.5,CLS 450 4MATIC,A9,Automatic,2999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),367.0,207.0
3839.0,MERCEDES-BENZ,E-Class Cabriolet Model Year 2021.5,E 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,144.0
3840.0,MERCEDES-BENZ,E-Class Cabriolet Model Year 2021.5,E 220 d,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),194.0,167.0
